district,mandal,date,temp_min,temp_max
Warangal Rural,Shayampet,2020-09-26,24.5,35.2
Warangal Rural,Shayampet,2020-09-27,23.1,29.9
Warangal Rural,Shayampet,2020-09-28,24.9,32.6
Warangal Rural,Shayampet,2020-09-29,25.9,35.5
Warangal Rural,Shayampet,2020-09-30,24.9,32.6
Warangal Rural,Damera,2020-09-01,27.5,34.6
Warangal Rural,Damera,2020-09-02,27.4,34.7
Warangal Rural,Damera,2020-09-03,25.7,32.7
Warangal Rural,Damera,2020-09-04,25.8,35.4
Warangal Rural,Damera,2020-09-05,28.0,36.5
Warangal Rural,Damera,2020-09-06,27.2,36.0
Warangal Rural,Damera,2020-09-07,27.1,36.5
Warangal Rural,Damera,2020-09-08,27.4,36.0
Warangal Rural,Damera,2020-09-09,27.5,37.2
Warangal Rural,Damera,2020-09-10,27.1,35.2
Warangal Rural,Damera,2020-09-11,25.3,36.3
Warangal Rural,Damera,2020-09-12,24.6,35.5
Warangal Rural,Damera,2020-09-13,24.8,34.7
Warangal Rural,Damera,2020-09-14,25.0,31.3
Warangal Rural,Damera,2020-09-15,26.0,33.4
Warangal Rural,Damera,2020-09-16,26.0,33.0
Warangal Rural,Damera,2020-09-17,27.2,31.1
Warangal Rural,Damera,2020-09-18,26.8,35.9
Warangal Rural,Damera,2020-09-19,27.4,34.2
Warangal Rural,Damera,2020-09-20,24.7,34.0
Warangal Rural,Damera,2020-09-21,24.6,34.0
Warangal Rural,Damera,2020-09-22,22.4,32.4
Warangal Rural,Damera,2020-09-23,25.1,33.1
Warangal Rural,Damera,2020-09-24,27.2,33.5
Warangal Rural,Damera,2020-09-25,27.1,35.5
Warangal Rural,Damera,2020-09-26,24.6,33.9
Warangal Rural,Damera,2020-09-27,24.6,29.9
Warangal Rural,Damera,2020-09-28,24.8,33.4
Warangal Rural,Damera,2020-09-29,27.0,34.5
Warangal Rural,Damera,2020-09-30,24.7,32.9
Warangal Rural,Geesugonda,2020-09-01,26.0,33.0
Warangal Rural,Geesugonda,2020-09-02,26.7,35.3
Warangal Rural,Geesugonda,2020-09-03,24.1,33.1
Warangal Rural,Geesugonda,2020-09-04,25.0,34.6
Warangal Rural,Geesugonda,2020-09-05,25.8,34.0
Warangal Rural,Geesugonda,2020-09-06,25.6,34.2
Warangal Rural,Geesugonda,2020-09-07,25.7,34.6
Warangal Rural,Geesugonda,2020-09-08,24.8,34.7
Warangal Rural,Geesugonda,2020-09-09,26.3,35.4
Warangal Rural,Geesugonda,2020-09-10,26.2,34.1
Warangal Rural,Geesugonda,2020-09-11,24.3,34.4
Warangal Rural,Geesugonda,2020-09-12,22.5,33.5
Warangal Rural,Geesugonda,2020-09-13,24.5,32.1
Warangal Rural,Geesugonda,2020-09-14,24.1,29.6
Warangal Rural,Geesugonda,2020-09-15,25.1,30.8
Warangal Rural,Geesugonda,2020-09-16,25.0,33.1
Warangal Rural,Geesugonda,2020-09-17,27.4,31.1
Warangal Rural,Geesugonda,2020-09-18,25.8,36.1
Warangal Rural,Geesugonda,2020-09-19,26.3,32.9
Warangal Rural,Geesugonda,2020-09-20,24.7,34.7
Warangal Rural,Geesugonda,2020-09-21,24.3,33.7
Warangal Rural,Geesugonda,2020-09-22,23.1,32.5
Warangal Rural,Geesugonda,2020-09-23,24.6,32.4
Warangal Rural,Geesugonda,2020-09-24,26.3,32.5
Warangal Rural,Geesugonda,2020-09-25,26.1,34.3
Warangal Rural,Geesugonda,2020-09-26,24.3,33.0
Warangal Rural,Geesugonda,2020-09-27,23.7,29.7
Warangal Rural,Geesugonda,2020-09-28,23.5,32.5
Warangal Rural,Geesugonda,2020-09-29,25.5,33.9
Warangal Rural,Geesugonda,2020-09-30,24.2,32.8
Warangal Rural,Atmakur,2020-09-01,25.8,34.9
Warangal Rural,Atmakur,2020-09-02,24.9,35.3
Warangal Rural,Atmakur,2020-09-03,24.4,33.2
Warangal Rural,Atmakur,2020-09-04,24.2,36.1
Warangal Rural,Atmakur,2020-09-05,26.2,35.7
Warangal Rural,Atmakur,2020-09-06,25.0,33.6
Warangal Rural,Atmakur,2020-09-07,25.9,36.1
Warangal Rural,Atmakur,2020-09-08,24.9,35.1
Warangal Rural,Atmakur,2020-09-09,25.6,37.9
Warangal Rural,Atmakur,2020-09-10,25.4,35.3
Warangal Rural,Atmakur,2020-09-11,25.0,36.7
Warangal Rural,Atmakur,2020-09-12,25.0,35.2
Warangal Rural,Atmakur,2020-09-13,26.3,35.3
Warangal Rural,Atmakur,2020-09-14,24.5,33.0
Warangal Rural,Atmakur,2020-09-15,25.0,34.3
Warangal Rural,Atmakur,2020-09-16,27.6,34.0
Warangal Rural,Atmakur,2020-09-17,26.3,31.5
Warangal Rural,Atmakur,2020-09-18,27.3,34.5
Warangal Rural,Atmakur,2020-09-19,27.6,33.3
Warangal Rural,Atmakur,2020-09-20,25.5,32.4
Warangal Rural,Atmakur,2020-09-21,25.0,32.7
Warangal Rural,Atmakur,2020-09-22,25.0,31.9
Warangal Rural,Atmakur,2020-09-23,24.5,33.2
Warangal Rural,Atmakur,2020-09-24,27.1,31.5
Warangal Rural,Atmakur,2020-09-25,27.4,33.6
Warangal Rural,Atmakur,2020-09-26,23.6,33.3
Warangal Rural,Atmakur,2020-09-27,22.9,29.9
Warangal Rural,Atmakur,2020-09-28,25.0,35.2
Warangal Rural,Atmakur,2020-09-29,25.6,35.5
Warangal Rural,Atmakur,2020-09-30,25.0,31.9
Warangal Rural,Duggondi,2020-09-01,27.1,36.4
Warangal Rural,Duggondi,2020-09-02,27.5,35.7
Warangal Rural,Duggondi,2020-09-03,24.6,32.6
Warangal Rural,Duggondi,2020-09-04,25.9,35.4
Warangal Rural,Duggondi,2020-09-05,27.5,35.6
Warangal Rural,Duggondi,2020-09-06,26.0,35.2
Warangal Rural,Duggondi,2020-09-07,27.5,37.3
Warangal Rural,Duggondi,2020-09-08,26.3,35.3
Warangal Rural,Duggondi,2020-09-09,27.5,37.9
Warangal Rural,Duggondi,2020-09-10,25.8,35.2
Warangal Rural,Duggondi,2020-09-11,24.9,35.2
Warangal Rural,Duggondi,2020-09-12,24.9,35.4
Warangal Rural,Duggondi,2020-09-13,24.9,35.2
Warangal Rural,Duggondi,2020-09-14,24.9,32.4
Warangal Rural,Duggondi,2020-09-15,24.9,35.4
Warangal Rural,Duggondi,2020-09-16,27.5,35.2
Warangal Rural,Duggondi,2020-09-17,25.2,31.0
Warangal Rural,Duggondi,2020-09-18,27.5,35.2
Warangal Rural,Duggondi,2020-09-19,27.5,35.2
Warangal Rural,Duggondi,2020-09-20,25.6,35.5
Warangal Rural,Duggondi,2020-09-21,24.9,33.7
Warangal Rural,Duggondi,2020-09-22,24.9,32.2
Warangal Rural,Duggondi,2020-09-23,24.8,32.1
Warangal Rural,Duggondi,2020-09-24,27.4,32.3
Warangal Rural,Duggondi,2020-09-25,26.5,35.2
Warangal Rural,Duggondi,2020-09-26,24.7,35.2
Warangal Rural,Duggondi,2020-09-27,22.8,29.8
Warangal Rural,Duggondi,2020-09-28,24.9,35.2
Warangal Rural,Duggondi,2020-09-29,25.5,35.8
Warangal Rural,Duggondi,2020-09-30,24.9,35.7
Warangal Rural,Nallabelly,2020-09-01,25.7,35.9
Warangal Rural,Nallabelly,2020-09-02,26.6,35.8
Warangal Rural,Nallabelly,2020-09-03,24.4,32.7
Warangal Rural,Nallabelly,2020-09-04,25.3,35.5
Warangal Rural,Nallabelly,2020-09-05,26.1,35.7
Warangal Rural,Nallabelly,2020-09-06,24.9,36.6
Warangal Rural,Nallabelly,2020-09-07,25.8,37.4
Warangal Rural,Nallabelly,2020-09-08,24.9,36.2
Warangal Rural,Nallabelly,2020-09-09,25.0,37.5
Warangal Rural,Nallabelly,2020-09-10,25.5,33.1
Warangal Rural,Nallabelly,2020-09-11,23.8,35.3
Warangal Rural,Nallabelly,2020-09-12,23.8,33.7
Warangal Rural,Nallabelly,2020-09-13,24.4,33.3
Warangal Rural,Nallabelly,2020-09-14,24.3,32.5
Warangal Rural,Nallabelly,2020-09-15,24.5,35.5
Warangal Rural,Nallabelly,2020-09-16,25.4,35.3
Warangal Rural,Nallabelly,2020-09-17,25.0,31.0
Warangal Rural,Nallabelly,2020-09-18,25.6,36.4
Warangal Rural,Nallabelly,2020-09-19,26.5,34.4
Warangal Rural,Nallabelly,2020-09-20,25.0,35.6
Warangal Rural,Nallabelly,2020-09-21,24.8,33.4
Warangal Rural,Nallabelly,2020-09-22,25.0,32.1
Warangal Rural,Nallabelly,2020-09-23,24.9,33.2
Warangal Rural,Nallabelly,2020-09-24,26.1,32.4
Warangal Rural,Nallabelly,2020-09-25,25.2,33.3
Warangal Rural,Nallabelly,2020-09-26,24.1,33.3
Warangal Rural,Nallabelly,2020-09-27,23.0,29.9
Warangal Rural,Nallabelly,2020-09-28,24.8,35.3
Warangal Rural,Nallabelly,2020-09-29,24.9,35.9
Warangal Rural,Nallabelly,2020-09-30,24.2,35.8
Warangal Rural,Narsampet,2020-09-01,27.2,37.7
Warangal Rural,Narsampet,2020-09-02,27.5,34.7
Warangal Rural,Narsampet,2020-09-03,24.7,32.6
Warangal Rural,Narsampet,2020-09-04,26.7,35.8
Warangal Rural,Narsampet,2020-09-05,26.8,35.2
Warangal Rural,Narsampet,2020-09-06,25.1,35.4
Warangal Rural,Narsampet,2020-09-07,27.5,35.9
Warangal Rural,Narsampet,2020-09-08,26.6,37.8
Warangal Rural,Narsampet,2020-09-09,27.3,37.8
Warangal Rural,Narsampet,2020-09-10,25.8,35.2
Warangal Rural,Narsampet,2020-09-11,24.8,35.5
Warangal Rural,Narsampet,2020-09-12,24.3,35.3
Warangal Rural,Narsampet,2020-09-13,24.9,34.9
Warangal Rural,Narsampet,2020-09-14,24.9,30.7
Warangal Rural,Narsampet,2020-09-15,23.8,32.6
Warangal Rural,Narsampet,2020-09-16,27.1,32.6
Warangal Rural,Narsampet,2020-09-17,25.2,30.3
Warangal Rural,Narsampet,2020-09-18,27.4,35.4
Warangal Rural,Narsampet,2020-09-19,27.5,35.2
Warangal Rural,Narsampet,2020-09-20,25.2,33.3
Warangal Rural,Narsampet,2020-09-21,24.9,34.8
Warangal Rural,Narsampet,2020-09-22,24.9,32.3
Warangal Rural,Narsampet,2020-09-23,24.9,32.4
Warangal Rural,Narsampet,2020-09-24,27.5,33.2
Warangal Rural,Narsampet,2020-09-25,25.3,35.2
Warangal Rural,Narsampet,2020-09-26,22.9,32.6
Warangal Rural,Narsampet,2020-09-27,22.6,28.3
Warangal Rural,Narsampet,2020-09-28,23.9,35.3
Warangal Rural,Narsampet,2020-09-29,25.2,33.6
Warangal Rural,Narsampet,2020-09-30,24.9,33.2
Warangal Rural,Khanapur,2020-09-01,25.2,33.3
Warangal Rural,Khanapur,2020-09-02,26.4,32.8
Warangal Rural,Khanapur,2020-09-03,25.0,32.2
Warangal Rural,Khanapur,2020-09-04,25.7,33.5
Warangal Rural,Khanapur,2020-09-05,25.6,33.6
Warangal Rural,Khanapur,2020-09-06,25.0,33.3
Warangal Rural,Khanapur,2020-09-07,25.4,32.7
Warangal Rural,Khanapur,2020-09-08,25.4,34.8
Warangal Rural,Khanapur,2020-09-09,26.2,34.7
Warangal Rural,Khanapur,2020-09-10,25.9,33.5
Warangal Rural,Khanapur,2020-09-11,22.9,34.3
Warangal Rural,Khanapur,2020-09-12,23.5,31.3
Warangal Rural,Khanapur,2020-09-13,23.7,31.9
Warangal Rural,Khanapur,2020-09-14,24.0,29.8
Warangal Rural,Khanapur,2020-09-15,24.6,30.8
Warangal Rural,Khanapur,2020-09-16,26.3,32.7
Warangal Rural,Khanapur,2020-09-17,24.5,30.7
Warangal Rural,Khanapur,2020-09-18,26.1,32.7
Warangal Rural,Khanapur,2020-09-19,25.7,32.1
Warangal Rural,Khanapur,2020-09-20,25.0,32.6
Warangal Rural,Khanapur,2020-09-21,24.7,30.7
Warangal Rural,Khanapur,2020-09-22,24.4,29.6
Warangal Rural,Khanapur,2020-09-23,24.8,29.6
Warangal Rural,Khanapur,2020-09-24,25.4,29.6
Warangal Rural,Khanapur,2020-09-25,25.5,32.0
Warangal Rural,Khanapur,2020-09-26,23.5,31.7
Warangal Rural,Khanapur,2020-09-27,22.6,26.8
Warangal Rural,Khanapur,2020-09-28,23.4,31.1
Warangal Rural,Khanapur,2020-09-29,24.6,32.6
Warangal Rural,Khanapur,2020-09-30,22.4,31.7
Warangal Rural,Chennaraopeta,2020-09-01,25.6,34.2
Warangal Rural,Chennaraopeta,2020-09-02,26.4,33.1
Warangal Rural,Chennaraopeta,2020-09-03,24.3,33.1
Warangal Rural,Chennaraopeta,2020-09-04,25.5,33.4
Warangal Rural,Chennaraopeta,2020-09-05,24.9,32.8
Warangal Rural,Chennaraopeta,2020-09-06,25.0,32.8
Warangal Rural,Chennaraopeta,2020-09-07,25.4,33.2
Warangal Rural,Chennaraopeta,2020-09-08,24.9,34.5
Warangal Rural,Chennaraopeta,2020-09-09,26.3,34.8
Warangal Rural,Chennaraopeta,2020-09-10,25.6,34.1
Warangal Rural,Chennaraopeta,2020-09-11,22.7,32.9
Warangal Rural,Chennaraopeta,2020-09-12,23.5,31.3
Warangal Rural,Chennaraopeta,2020-09-13,24.7,31.5
Warangal Rural,Chennaraopeta,2020-09-14,24.5,29.7
Warangal Rural,Chennaraopeta,2020-09-15,22.4,31.2
Warangal Rural,Chennaraopeta,2020-09-16,26.4,31.7
Warangal Rural,Chennaraopeta,2020-09-17,25.1,30.8
Warangal Rural,Chennaraopeta,2020-09-18,26.1,33.4
Warangal Rural,Chennaraopeta,2020-09-19,26.0,34.0
Warangal Rural,Chennaraopeta,2020-09-20,25.1,32.9
Warangal Rural,Chennaraopeta,2020-09-21,24.7,31.2
Warangal Rural,Chennaraopeta,2020-09-22,22.4,30.0
Warangal Rural,Chennaraopeta,2020-09-23,24.8,29.8
Warangal Rural,Chennaraopeta,2020-09-24,25.7,31.3
Warangal Rural,Chennaraopeta,2020-09-25,24.9,32.4
Warangal Rural,Chennaraopeta,2020-09-26,23.6,31.3
Warangal Rural,Chennaraopeta,2020-09-27,22.4,27.1
Warangal Rural,Chennaraopeta,2020-09-28,23.4,31.1
Warangal Rural,Chennaraopeta,2020-09-29,24.9,32.8
Warangal Rural,Chennaraopeta,2020-09-30,23.9,32.0
Warangal Rural,Sangem,2020-09-01,25.3,33.1
Warangal Rural,Sangem,2020-09-02,25.7,34.3
Warangal Rural,Sangem,2020-09-03,23.7,33.3
Warangal Rural,Sangem,2020-09-04,24.9,34.2
Warangal Rural,Sangem,2020-09-05,25.4,33.6
Warangal Rural,Sangem,2020-09-06,25.2,33.6
Warangal Rural,Sangem,2020-09-07,25.5,34.4
Warangal Rural,Sangem,2020-09-08,24.8,34.6
Warangal Rural,Sangem,2020-09-09,26.3,34.8
Warangal Rural,Sangem,2020-09-10,26.0,34.9
Warangal Rural,Sangem,2020-09-11,24.8,34.6
Warangal Rural,Sangem,2020-09-12,23.2,33.7
Warangal Rural,Sangem,2020-09-13,24.5,32.7
Warangal Rural,Sangem,2020-09-14,23.9,30.4
Warangal Rural,Sangem,2020-09-15,22.5,31.4
Warangal Rural,Sangem,2020-09-16,25.1,33.5
Warangal Rural,Sangem,2020-09-17,25.5,30.2
Warangal Rural,Sangem,2020-09-18,25.0,34.4
Warangal Rural,Sangem,2020-09-19,25.2,32.9
Warangal Rural,Sangem,2020-09-20,24.0,33.2
Warangal Rural,Sangem,2020-09-21,24.3,33.3
Warangal Rural,Sangem,2020-09-22,22.9,30.4
Warangal Rural,Sangem,2020-09-23,24.4,31.2
Warangal Rural,Sangem,2020-09-24,24.9,31.0
Warangal Rural,Sangem,2020-09-25,25.3,33.1
Warangal Rural,Sangem,2020-09-26,23.5,32.4
Warangal Rural,Sangem,2020-09-27,22.8,29.4
Warangal Rural,Sangem,2020-09-28,23.2,32.2
Warangal Rural,Sangem,2020-09-29,24.7,32.8
Warangal Rural,Sangem,2020-09-30,23.6,32.5
Warangal Rural,Wardhannapet,2020-09-01,25.8,34.4
Warangal Rural,Wardhannapet,2020-09-02,26.0,33.6
Warangal Rural,Wardhannapet,2020-09-03,24.6,32.2
Warangal Rural,Wardhannapet,2020-09-04,25.3,34.3
Warangal Rural,Wardhannapet,2020-09-05,25.2,34.5
Warangal Rural,Wardhannapet,2020-09-06,25.5,33.6
Warangal Rural,Wardhannapet,2020-09-07,25.5,34.3
Warangal Rural,Wardhannapet,2020-09-08,25.1,35.5
Warangal Rural,Wardhannapet,2020-09-09,26.5,35.3
Warangal Rural,Wardhannapet,2020-09-10,26.5,35.3
Warangal Rural,Wardhannapet,2020-09-11,25.4,35.0
Warangal Rural,Wardhannapet,2020-09-12,23.5,33.5
Warangal Rural,Wardhannapet,2020-09-13,24.5,32.2
Warangal Rural,Wardhannapet,2020-09-14,24.1,29.9
Warangal Rural,Wardhannapet,2020-09-15,24.6,31.0
Warangal Rural,Wardhannapet,2020-09-16,25.2,32.7
Warangal Rural,Wardhannapet,2020-09-17,25.3,31.9
Warangal Rural,Wardhannapet,2020-09-18,25.1,34.6
Warangal Rural,Wardhannapet,2020-09-19,25.3,33.3
Warangal Rural,Wardhannapet,2020-09-20,23.7,32.4
Warangal Rural,Wardhannapet,2020-09-21,24.4,32.1
Warangal Rural,Wardhannapet,2020-09-22,24.0,31.2
Warangal Rural,Wardhannapet,2020-09-23,24.8,31.7
Warangal Rural,Wardhannapet,2020-09-24,25.4,30.9
Warangal Rural,Wardhannapet,2020-09-25,25.3,32.9
Warangal Rural,Wardhannapet,2020-09-26,23.4,31.5
Warangal Rural,Wardhannapet,2020-09-27,23.4,27.9
Warangal Rural,Wardhannapet,2020-09-28,24.4,30.9
Warangal Rural,Wardhannapet,2020-09-29,25.1,32.2
Warangal Rural,Wardhannapet,2020-09-30,23.7,31.7
Warangal Rural,Raiparthy,2020-09-01,26.2,35.1
Warangal Rural,Raiparthy,2020-09-02,26.6,33.9
Warangal Rural,Raiparthy,2020-09-03,24.9,32.1
Warangal Rural,Raiparthy,2020-09-04,25.1,35.9
Warangal Rural,Raiparthy,2020-09-05,25.6,36.0
Warangal Rural,Raiparthy,2020-09-06,25.9,34.6
Warangal Rural,Raiparthy,2020-09-07,25.9,35.5
Warangal Rural,Raiparthy,2020-09-08,25.5,36.3
Warangal Rural,Raiparthy,2020-09-09,26.9,36.2
Warangal Rural,Raiparthy,2020-09-10,26.0,35.9
Warangal Rural,Raiparthy,2020-09-11,25.4,36.3
Warangal Rural,Raiparthy,2020-09-12,23.5,34.8
Warangal Rural,Raiparthy,2020-09-13,24.5,33.5
Warangal Rural,Raiparthy,2020-09-14,24.2,30.4
Warangal Rural,Raiparthy,2020-09-15,24.6,31.2
Warangal Rural,Raiparthy,2020-09-16,25.8,33.2
Warangal Rural,Raiparthy,2020-09-17,25.5,32.8
Warangal Rural,Raiparthy,2020-09-18,25.3,35.1
Warangal Rural,Raiparthy,2020-09-19,25.3,33.2
Warangal Rural,Raiparthy,2020-09-20,24.0,32.0
Warangal Rural,Raiparthy,2020-09-21,24.6,31.8
Warangal Rural,Raiparthy,2020-09-22,22.3,32.5
Warangal Rural,Raiparthy,2020-09-23,24.6,32.3
Warangal Rural,Raiparthy,2020-09-24,25.7,31.6
Warangal Rural,Raiparthy,2020-09-25,25.6,33.9
Warangal Rural,Raiparthy,2020-09-26,23.2,32.9
Warangal Rural,Raiparthy,2020-09-27,23.3,27.6
Warangal Rural,Raiparthy,2020-09-28,23.7,31.2
Warangal Rural,Raiparthy,2020-09-29,25.1,32.1
Warangal Rural,Raiparthy,2020-09-30,23.8,31.8
Warangal Rural,Parvathagiri,2020-09-01,25.3,36.0
Warangal Rural,Parvathagiri,2020-09-02,25.5,34.2
Warangal Rural,Parvathagiri,2020-09-03,24.0,33.4
Warangal Rural,Parvathagiri,2020-09-04,24.7,35.0
Warangal Rural,Parvathagiri,2020-09-05,25.7,33.8
Warangal Rural,Parvathagiri,2020-09-06,25.3,35.2
Warangal Rural,Parvathagiri,2020-09-07,26.0,35.3
Warangal Rural,Parvathagiri,2020-09-08,25.2,37.4
Warangal Rural,Parvathagiri,2020-09-09,25.0,37.1
Warangal Rural,Parvathagiri,2020-09-10,25.8,35.6
Warangal Rural,Parvathagiri,2020-09-11,24.4,34.9
Warangal Rural,Parvathagiri,2020-09-12,22.6,33.1
Warangal Rural,Parvathagiri,2020-09-13,24.3,32.7
Warangal Rural,Parvathagiri,2020-09-14,23.9,29.5
Warangal Rural,Parvathagiri,2020-09-15,24.4,31.9
Warangal Rural,Parvathagiri,2020-09-16,25.0,32.2
Warangal Rural,Parvathagiri,2020-09-17,24.8,31.2
Warangal Rural,Parvathagiri,2020-09-18,25.0,34.6
Warangal Rural,Parvathagiri,2020-09-19,25.0,34.1
Warangal Rural,Parvathagiri,2020-09-20,23.9,33.0
Warangal Rural,Parvathagiri,2020-09-21,24.1,33.4
Warangal Rural,Parvathagiri,2020-09-22,24.1,31.0
Warangal Rural,Parvathagiri,2020-09-23,24.6,32.0
Warangal Rural,Parvathagiri,2020-09-24,25.0,30.9
Warangal Rural,Parvathagiri,2020-09-25,25.0,33.2
Warangal Rural,Parvathagiri,2020-09-26,23.4,32.4
Warangal Rural,Parvathagiri,2020-09-27,22.3,28.1
Warangal Rural,Parvathagiri,2020-09-28,23.1,31.2
Warangal Rural,Parvathagiri,2020-09-29,24.6,33.7
Warangal Rural,Parvathagiri,2020-09-30,24.0,32.1
Warangal Rural,Nekkonda,2020-09-01,26.2,36.4
Warangal Rural,Nekkonda,2020-09-02,25.7,34.2
Warangal Rural,Nekkonda,2020-09-03,24.9,33.4
Warangal Rural,Nekkonda,2020-09-04,25.7,36.0
Warangal Rural,Nekkonda,2020-09-05,26.2,34.8
Warangal Rural,Nekkonda,2020-09-06,25.4,34.6
Warangal Rural,Nekkonda,2020-09-07,25.9,35.2
Warangal Rural,Nekkonda,2020-09-08,25.3,36.7
Warangal Rural,Nekkonda,2020-09-09,25.4,36.5
Warangal Rural,Nekkonda,2020-09-10,26.1,35.9
Warangal Rural,Nekkonda,2020-09-11,23.9,35.1
Warangal Rural,Nekkonda,2020-09-12,23.2,32.9
Warangal Rural,Nekkonda,2020-09-13,24.9,33.2
Warangal Rural,Nekkonda,2020-09-14,24.8,30.3
Warangal Rural,Nekkonda,2020-09-15,25.0,32.2
Warangal Rural,Nekkonda,2020-09-16,25.4,33.1
Warangal Rural,Nekkonda,2020-09-17,25.3,31.1
Warangal Rural,Nekkonda,2020-09-18,25.8,36.1
Warangal Rural,Nekkonda,2020-09-19,25.2,34.0
Warangal Rural,Nekkonda,2020-09-20,24.6,33.3
Warangal Rural,Nekkonda,2020-09-21,24.6,32.6
Warangal Rural,Nekkonda,2020-09-22,24.8,31.3
Warangal Rural,Nekkonda,2020-09-23,24.9,31.4
Warangal Rural,Nekkonda,2020-09-24,25.8,31.0
Warangal Rural,Nekkonda,2020-09-25,25.5,33.9
Warangal Rural,Nekkonda,2020-09-26,23.0,31.8
Warangal Rural,Nekkonda,2020-09-27,23.1,27.9
Warangal Rural,Nekkonda,2020-09-28,24.3,32.5
Warangal Rural,Nekkonda,2020-09-29,25.3,33.2
Warangal Rural,Nekkonda,2020-09-30,24.3,32.5
Warangal Rural,Nadikuda,2020-09-01,26.1,33.1
Warangal Rural,Nadikuda,2020-09-02,26.5,32.1
Warangal Rural,Nadikuda,2020-09-03,24.5,32.4
Warangal Rural,Nadikuda,2020-09-04,25.1,35.6
Warangal Rural,Nadikuda,2020-09-05,25.9,33.9
Warangal Rural,Nadikuda,2020-09-06,25.4,34.5
Warangal Rural,Nadikuda,2020-09-07,26.0,35.4
Warangal Rural,Nadikuda,2020-09-08,25.3,33.8
Warangal Rural,Nadikuda,2020-09-09,26.2,36.2
Warangal Rural,Nadikuda,2020-09-10,26.0,33.4
Warangal Rural,Nadikuda,2020-09-11,25.0,34.6
Warangal Rural,Nadikuda,2020-09-12,23.7,32.8
Warangal Rural,Nadikuda,2020-09-13,24.6,32.2
Warangal Rural,Nadikuda,2020-09-14,24.5,30.9
Warangal Rural,Nadikuda,2020-09-15,24.6,30.0
Warangal Rural,Nadikuda,2020-09-16,24.9,32.1
Warangal Rural,Nadikuda,2020-09-17,25.6,30.8
Warangal Rural,Nadikuda,2020-09-18,25.7,34.7
Warangal Rural,Nadikuda,2020-09-19,25.8,32.1
Warangal Rural,Nadikuda,2020-09-20,24.5,32.0
Warangal Rural,Nadikuda,2020-09-21,24.6,31.8
Warangal Rural,Nadikuda,2020-09-22,24.5,30.8
Warangal Rural,Nadikuda,2020-09-23,24.8,32.1
Warangal Rural,Nadikuda,2020-09-24,25.7,32.1
Warangal Rural,Nadikuda,2020-09-25,25.5,33.9
Warangal Rural,Nadikuda,2020-09-26,23.9,31.9
Warangal Rural,Nadikuda,2020-09-27,23.1,28.3
Warangal Rural,Nadikuda,2020-09-28,23.8,30.6
Warangal Rural,Nadikuda,2020-09-29,25.0,32.0
Warangal Rural,Nadikuda,2020-09-30,23.7,31.9
Warangal Urban,Bheemadevarapalle,2020-09-01,24.9,33.9
Warangal Urban,Bheemadevarapalle,2020-09-02,26.3,32.7
Warangal Urban,Bheemadevarapalle,2020-09-03,24.5,31.9
Warangal Urban,Bheemadevarapalle,2020-09-04,25.1,35.1
Warangal Urban,Bheemadevarapalle,2020-09-05,25.4,34.4
Warangal Urban,Bheemadevarapalle,2020-09-06,25.2,33.8
Warangal Urban,Bheemadevarapalle,2020-09-07,25.7,34.3
Warangal Urban,Bheemadevarapalle,2020-09-08,25.3,34.1
Warangal Urban,Bheemadevarapalle,2020-09-09,26.3,35.5
Warangal Urban,Bheemadevarapalle,2020-09-10,25.5,33.8
Warangal Urban,Bheemadevarapalle,2020-09-11,24.9,33.6
Warangal Urban,Bheemadevarapalle,2020-09-12,23.4,33.1
Warangal Urban,Bheemadevarapalle,2020-09-13,24.0,34.4
Warangal Urban,Bheemadevarapalle,2020-09-14,23.0,29.9
Warangal Urban,Bheemadevarapalle,2020-09-15,23.6,31.1
Warangal Urban,Bheemadevarapalle,2020-09-16,24.3,32.9
Warangal Urban,Bheemadevarapalle,2020-09-17,25.1,30.7
Warangal Urban,Bheemadevarapalle,2020-09-18,24.5,33.5
Warangal Urban,Bheemadevarapalle,2020-09-19,25.4,33.2
Warangal Urban,Bheemadevarapalle,2020-09-20,23.6,32.7
Warangal Urban,Bheemadevarapalle,2020-09-21,23.9,32.5
Warangal Urban,Bheemadevarapalle,2020-09-22,25.4,31.5
Warangal Urban,Bheemadevarapalle,2020-09-23,24.8,32.4
Warangal Urban,Bheemadevarapalle,2020-09-24,25.9,31.1
Warangal Urban,Bheemadevarapalle,2020-09-25,25.3,32.9
Warangal Urban,Bheemadevarapalle,2020-09-26,23.3,32.0
Warangal Urban,Bheemadevarapalle,2020-09-27,23.7,28.5
Warangal Urban,Bheemadevarapalle,2020-09-28,23.0,30.7
Warangal Urban,Bheemadevarapalle,2020-09-29,24.5,32.7
Warangal Urban,Bheemadevarapalle,2020-09-30,23.1,31.8
Warangal Urban,Velair,2020-09-01,25.9,37.9
Warangal Urban,Velair,2020-09-02,26.5,35.3
Warangal Urban,Velair,2020-09-03,25.6,35.4
Warangal Urban,Velair,2020-09-04,26.4,35.2
Warangal Urban,Velair,2020-09-05,26.5,35.1
Warangal Urban,Velair,2020-09-06,25.8,34.6
Warangal Urban,Velair,2020-09-07,26.6,34.7
Warangal Urban,Velair,2020-09-08,26.5,34.7
Warangal Urban,Velair,2020-09-09,26.4,35.5
Warangal Urban,Velair,2020-09-10,25.9,34.6
Warangal Urban,Velair,2020-09-11,25.3,34.5
Warangal Urban,Velair,2020-09-12,23.5,33.2
Warangal Urban,Velair,2020-09-13,24.1,35.8
